id,redemption_status
41811,1.3800125384654486e-08
41818,2.8516297128553875e-09
41819,2.988476713464988e-06
41822,6.132005348374567e-06
41824,1.2189214709800181e-05
41832,8.722844673928518e-09
41835,3.4714677410261364e-08
41839,1.1746272519319503e-09
41844,1.3340544772438017e-08
41846,9.619433892913707e-09
41849,1.1629566159787529e-08
41851,1.5872170907681517e-05
41852,3.5771444475025387e-09
41856,7.54280754296406e-09
41857,6.335844588103656e-08
41860,1.0544893752107004e-08
41862,1.3857451743828858e-08
41866,3.2346936077216273e-07
41869,9.456188310735895e-09
41872,8.079273363909991e-09
41873,2.470938887592133e-08
41876,8.003240427473849e-09
41884,5.319541904585842e-09
41885,1.0984487725914441e-08
41887,8.735807770548882e-09
41890,1.0977020965742132e-09
41894,5.984087209446147e-08
41896,2.781086137843638e-08
41898,8.150337444439452e-07
41900,1.3421706443746635e-09
41903,1.8791774551348695e-06
41905,2.0165522273259645e-06
41908,1.510454778784824e-08
41912,5.643103837470191e-09
41913,5.191698513516612e-09
41916,1.3975555894995664e-07
41919,1.233726647450588e-09
41921,3.120088803514999e-09
41923,1.4781166764500452e-09
41926,1.4064870196576173e-08
41928,3.266578812566385e-06
41932,2.289703079689283e-08
41933,6.2441841972846e-09
41935,1.2886787178989444e-08
41936,7.511686209741975e-09
41937,3.0415535509296518e-06
41940,6.111832647713222e-07
41943,1.807037026038762e-08
41948,8.861679674646114e-09
41951,7.673436512497778e-09
41952,1.736959516460823e-08
41956,7.48575179289264e-09
41957,2.2657550074735345e-09
41958,5.592976990367304e-08
41959,9.897569747370705e-09
41961,6.211640322970146e-08
41962,2.0441176597019438e-07
41963,1.1650424445850851e-07
41966,1.0352380068355165e-06
41968,4.9379638154077476e-05
41969,1.223462910736535e-06
41971,2.296725142706187e-08
41976,9.327951821065746e-10
41978,3.683140103740475e-09
41979,2.0394955860807646e-07
41980,2.6621605749532707e-08
41981,5.821010076775357e-07
41982,1.4921969670332646e-09
41984,7.309386743247386e-09
41987,2.8121776972515823e-07
41988,1.4356877145817308e-05
41990,1.825492864558979e-08
41991,1.0528066615095965e-08
42000,5.928120666043789e-07
42001,4.788945489832175e-05
42003,3.6101988235357127e-09
42005,1.1312590613839032e-09
42007,9.622925344748768e-09
42010,1.4494348004811464e-08
42012,8.778553707615157e-09
42014,7.201795798337233e-08
42016,4.093893230716205e-09
42019,3.718042668664216e-09
42022,1.2006569167318923e-09
42027,4.330034000459305e-09
42029,6.870031173023428e-09
42039,4.2166868308528137e-07
42043,1.2695566409605017e-08
42044,5.375975699738975e-06
42045,5.865785351314767e-09
42047,3.4928008428356376e-08
42048,3.940138007222086e-09
42051,4.162750662674399e-09
42053,3.5740263962205684e-09
42055,1.0575988216275008e-08
42059,9.440333631044877e-09
42063,6.259322418194584e-09
42065,1.1033763419498326e-09
42066,5.054794832467603e-08
42069,1.1669130615531119e-08
42074,2.7311127698206663e-07
42077,7.699638601821468e-09
42080,7.380012332804069e-09
42081,1.1207151433118622e-08
42083,1.1843360225055464e-08
42085,0.15136898029962698
42086,6.143291929170195e-07
42091,2.1786221213034012e-08
42092,5.194652913423562e-09
42093,6.568847549488955e-09
42098,4.471274859544297e-08
42099,1.9467506118584656e-08
42101,1.0073281365944945e-08
42106,1.0008311176034921e-08
42107,0.0013387859438631733
42108,1.261417514327683e-09
42111,7.082171736631116e-07
42112,2.5665155828720543e-08
42114,4.424546441131862e-09
42115,2.189834340275059e-09
42117,1.0680147086360463e-08
42118,4.595724938239645e-06
42120,1.3661915225792745e-08
42121,4.170508644477826e-09
42123,1.7223782124840387e-08
42124,0.2693627681277176
42132,1.3485586822916281e-05
42133,0.0004957165717857247
42139,5.5228770053546774e-05
42141,7.067094283359071e-09
42143,5.922793966342887e-09
42146,2.8347254855134097e-09
42152,2.127260401655446e-09
42154,3.32508216516814e-09
42155,1.5016317579981596e-08
42162,2.385746830287331e-08
42163,2.0822312223484862e-08
42167,2.681346932318348e-09
42171,2.7001357454527707e-09
42174,1.7574598886101124e-07
42178,1.0958765223502637e-08
42180,1.0064002574976872e-08
42181,4.783426847149446e-08
42183,2.2068999446214416e-06
42185,9.467787191591343e-09
42189,9.937561095334246e-09
42193,1.4770575932205256e-09
42195,2.658321709185455e-09
42198,1.339445094774681e-07
42200,1.045458216812168e-08
42201,5.528612551770675e-07
42202,8.522614399803894e-09
42203,4.867932865114028e-09
42206,5.22679908347817e-07
42208,1.2419126300805097e-08
42209,5.838764732812281e-06
42210,6.977275393966373e-09
42211,2.4661229521090128e-08
42215,4.2708992375682215e-09
42217,6.052770421417536e-07
42220,2.1459837755261268e-08
42228,5.207752107133018e-09
42230,8.820088144911967e-10
42235,1.3990157181137146e-08
42238,8.173525620766954e-08
42240,7.921870156137054e-09
42242,2.71506351643758e-06
42244,1.468983783174148e-07
42248,0.16589891525071232
42250,8.283187798548903e-08
42252,4.404032632966494e-09
42253,1.1828729653210575e-09
42255,6.503562975273721e-09
42258,4.814667577556474e-09
42262,6.618174462132245e-09
42266,4.587362309946394e-07
42270,1.5381763953320015e-09
42275,9.240571086769947e-10
42286,2.0670860636618037e-08
42287,1.24446828335568e-08
42289,8.364972934841843e-07
42293,9.103201688137406e-09
42294,5.445005143625555e-09
42298,3.1698834678902693e-07
42299,1.1107542657852668e-07
42300,3.940372591115737e-09
42308,1.0037559187783131e-07
42310,1.1587261631578456e-09
42312,9.395564670615882e-09
42313,3.1409153318713285e-06
42314,1.7077220551163212e-08
42316,3.1120528723144203e-06
42318,5.142855591241238e-09
42321,8.630479979031705e-09
42326,2.441254644488022e-09
42329,5.782852717624467e-09
42330,0.10632166904283569
42343,0.08567099721951142
42344,6.083846412381946e-08
42345,1.7982183000411862e-09
42347,2.1194991001320064e-08
42348,2.1164755473002613e-08
42352,2.6628725499560744e-08
42354,1.8150460364093517e-08
42356,7.227715946972265e-10
42358,7.094301280583064e-09
42362,3.4169899633591846e-08
42366,4.472394463235202e-09
42368,1.0767839825501285e-08
42371,6.1912522621506196e-06
42376,1.1002879498126665e-07
42377,1.4629277306645383e-09
42379,1.1872573384467773e-08
42380,2.6602419259106205e-09
42381,1.4838160301854074e-08
42383,8.544232581913147e-09
42386,7.214934862830346e-09
42388,8.715660288018455e-07
42390,2.321969098819778e-07
42391,5.375568978279249e-08
42394,2.7196834227973564e-07
42395,4.70087628234956e-09
42404,3.4193586279062404e-09
42405,1.3364231102945313e-08
42407,1.4646734163513323e-08
42413,8.196768426653633e-09
42414,6.6164001496439456e-09
42416,2.688003942085351e-08
42419,6.029291714535554e-08
42421,6.21333604796615e-08
42423,4.130547576678867e-09
42425,1.988188536054629e-08
42426,9.191389836254377e-07
42430,1.7167421630919657e-08
42431,6.406472650922879e-07
42433,1.2446636021651943e-08
42437,2.084490562191489e-09
42439,1.9197059687801528e-05
42448,1.1502102584574128e-06
42450,7.567467980267187e-08
42452,9.614319957523824e-09
42453,4.016725485863463e-09
42454,1.5050816571822417e-07
42462,1.1873983650350486e-08
42463,1.7163162632079371e-09
42464,1.842627523173102e-08
42471,0.00601381244049331
42477,7.453425638427682e-09
42480,0.0014689130609387962
42481,5.516356428145281e-09
42486,6.520660727407996e-09
42487,9.781819453700334e-09
42491,4.10011940335104e-09
42493,3.6210104091581233e-09
42495,2.5723161816149375e-06
42496,2.0975151987377283e-09
42497,6.32461669315594e-08
42498,8.347543404339298e-09
42499,1.889529078328531e-09
42502,2.2433262225498426e-05
42507,2.2511948163634007e-08
42508,1.339418481472772e-06
42509,3.5554089073131657e-09
42510,4.604365798017517e-09
42511,9.553879043677792e-09
42513,1.260926801530391e-06
42515,6.319745952829988e-09
42524,2.0456675907591946e-08
42528,2.5482475433259952e-08
42532,1.1152815438961424e-07
42533,1.3311095170058391e-09
42534,1.3035232354338228e-08
42536,1.3319449065398672e-06
42538,0.0008047868519163612
42539,3.254534858163194e-08
42540,1.3405718790332318e-09
42544,1.6107551520420834e-09
42545,9.808019071347452e-09
42547,1.974611083315762e-09
42549,1.6995178269757393e-08
42557,1.1903317099056926e-08
42564,9.601532422208142e-09
42565,5.930739325065308e-08
42567,1.0980243267471549e-05
42569,6.726220669473394e-07
42571,4.7374666088929485e-08
42572,4.134875955587536e-09
42576,1.6958000997943244e-08
42580,1.4091371064415186e-08
42582,7.826975080369432e-09
42583,1.474855141132677e-08
42585,1.6604458558835743e-09
42586,1.2170496471366836e-08
42590,3.5317091486362854e-08
42593,1.3832667928318762e-08
42594,1.90628696332299e-08
42596,1.3662386261158235e-08
42597,1.9792293553951312e-08
42601,5.651842165889438e-09
42602,1.2664053848171373e-08
42603,4.526332002463487e-09
42605,5.096006867291285e-09
42608,3.2834244488409008e-09
42611,3.522193983740517e-09
42615,3.5690037332508355e-08
42616,2.042669698686787e-08
42617,1.3490114371412637e-08
42621,5.383108049532861e-07
42624,6.099964798405683e-07
42628,5.589186602667114e-08
42629,1.2989433479646919e-08
42632,1.8831768623834377e-08
42633,1.2990076554391467e-09
42635,6.158427640114998e-09
42636,2.779408113792632e-07
42639,1.0563566778939916e-08
42642,8.228788105802832e-09
42649,2.1283147919709853e-08
42650,3.722244166399562e-08
42651,2.4368212381727403e-09
42659,4.013121818075758e-09
42660,3.0625318608462366e-09
42661,4.6115389270645725e-09
42662,8.554582408416244e-07
42663,2.5599130431879315e-07
42666,1.2155743708941694e-09
42669,6.2774424473557155e-09
42670,6.059617954367241e-09
42671,3.031349232604238e-08
42674,0.027443073651981554
42675,2.1073955860685536e-09
42679,6.483078155123278e-09
42681,5.31131330979481e-09
42683,3.6821087058273818e-09
42684,7.962700968890287e-09
42686,2.0489144507637048e-07
42688,1.69196308983029e-08
42690,1.8114825141730712e-08
42693,3.579896504422652e-09
42697,5.6276111954819355e-09
42698,5.658622793449231e-09
42703,2.85491837772571e-09
42708,3.502747088066463e-09
42709,1.6149677265816728e-06
42710,1.253962058164379e-08
42711,6.5904275570479564e-09
42713,3.36234056842998e-07
42714,8.769337677524949e-07
42716,1.9545919191996745e-09
42717,4.5253528218457986e-09
42720,1.3599931588585596e-07
42724,6.175125618265934e-09
42728,2.919965294484736e-09
42731,1.2341335438699156e-08
42740,3.462454559321135e-08
42744,1.4033174693195312e-09
42745,1.538703504826818e-08
42748,1.1525374973822289e-08
42750,1.1298593614486702e-08
42751,5.473599900170413e-09
42753,6.824567800140507e-07
42754,7.748356162277653e-08
42758,5.084891689831823e-09
42761,2.4612978065134193e-08
42764,4.873361947265079e-09
42765,2.0549643773286196e-08
42767,8.934834862044702e-09
42769,3.476275020872279e-09
42770,5.886197000678951e-09
42771,2.7776757367902132e-09
42772,4.3976615319910865e-09
42773,7.110731832257293e-08
42777,1.673697338756306e-09
42778,7.496252987398512e-09
42782,2.4501570329533783e-08
42785,3.9966443697007996e-07
42787,6.783240276371651e-09
42788,1.3383179654418848e-06
42790,2.3624863097308057e-09
42791,2.9027289704421737e-09
42792,2.173544413926321e-06
42793,5.800011185097309e-09
42794,7.424688110740286e-08
42795,9.620829343404393e-09
42796,6.511208397946033e-09
42799,1.4633253064446655e-08
42800,6.947366681041622e-09
42810,1.3800377760645813e-06
42813,2.7507375145571166e-05
42815,2.743158918270487e-08
42816,1.9315740388889845e-08
42819,1.3578347551739835e-08
42820,2.7126214575038452e-08
42821,7.775874767004088e-07
42822,5.268932959059524e-09
42824,9.340372861663103e-09
42828,1.6509962841783614e-08
42830,1.1594934419825297e-08
42833,1.4859814406674347e-08
42834,3.456299958359986e-08
42836,8.965589206860791e-10
42837,3.5497886637574353e-07
42841,5.173752192794349e-09
42843,0.025069798299188786
42847,2.285121352303951e-09
42848,1.5652387086326457e-09
42852,7.920842409894935e-07
42853,3.717596833018692e-06
42854,9.263786578809554e-09
42856,3.0408789266501803e-09
42857,1.4463821460785024e-08
42859,6.427987249894289e-07
42863,1.3035232354338228e-08
42864,9.037038940797186e-09
42869,1.1787941689766749e-08
42870,3.196276933617896e-09
42876,2.109594512776066e-07
42878,3.061502250872343e-08
42885,3.900127372491208e-09
42893,2.6660613402467013e-07
42895,8.70158133653633e-09
42899,1.1727889275860747e-08
42900,7.94573775774797e-09
42901,3.020329856773636e-08
42902,5.3373277707842045e-09
42908,2.564034086710163e-09
42911,6.521067426930126e-09
42913,1.7240911600010493e-09
42914,2.2174024621707854e-09
42915,7.129162614068878e-09
42918,1.2642539488736452e-08
42922,1.0788563987598547e-08
42924,5.685839432906223e-09
42925,3.1859552876715523e-09
42926,1.3297781134543448e-07
42928,1.4599525591852806e-09
42929,5.1454347709062814e-09
42930,3.580577532746935e-08
42933,7.799283492252772e-08
42935,1.9272740041877123e-08
42936,2.11120672342983e-06
42938,4.286251204538911e-09
42940,7.309386743247386e-09
42941,2.298331518412008e-07
42942,7.941263845982655e-08
42945,8.678454585816337e-09
42947,2.515697869883451e-09
42948,1.4095605650106508e-08
42949,1.9325343280234914e-08
42954,1.7887487373436797e-09
42955,2.250703254988478e-06
42956,7.919610478658546e-09
42957,1.5019341912421118e-08
42958,4.115782371430239e-09
42961,1.4498056507966038e-07
42962,2.897462676080423e-09
42963,5.0155053632806754e-09
42964,1.226055817511988e-09
42967,5.732623606953095e-09
42968,8.52755742038265e-09
42969,6.781570284391369e-08
42971,1.9173040563155854e-07
42973,8.418299858005145e-09
42976,2.6752125002992833e-08
42981,4.9547963628584586e-08
42985,5.7884080262886293e-08
42990,2.2683266867724245e-09
42992,8.91512354203544e-09
42996,1.110811352050829e-08
42997,1.1306656258780523e-08
42998,3.392391920069485e-08
42999,6.780840693887061e-09
43000,3.758638669998006e-09
43002,1.3685252885942185e-09
43005,7.577054957692261e-09
43006,9.625400245829307e-09
43007,6.271535566618632e-08
43009,4.294465974815025e-09
43010,1.6241278298114e-08
43013,2.099569262870836e-08
43014,7.638541838470196e-09
43015,3.2199932435757434e-06
43016,2.699665629912026e-08
43017,1.7526324970253135e-08
43020,5.03110707779217e-08
43021,1.1832033092171118e-07
43026,2.733993067182999e-07
43027,8.071720537146592e-09
43033,3.805136075517639e-09
43034,1.0775602849995384e-08
43035,5.1428944144326676e-09
43036,5.906902724953055e-07
43040,3.4101029609197764e-07
43042,7.0879526200441266e-09
43043,5.861679733016738e-09
43045,2.0568679147275566e-09
43050,2.971539914502681e-08
43052,3.1943344896943464e-08
43056,2.8162243510581537e-08
43057,2.0854584232415417e-09
43058,2.650403162927867e-08
43066,7.298992277391381e-09
43071,6.721711472243546e-06
43073,8.501444679008409e-07
43076,5.596903253765647e-09
43080,8.251537521893758e-09
43086,2.0515573802481786e-08
43088,8.02168585248069e-09
43089,5.212973370789663e-09
43091,7.068902257242039e-09
43098,1.808567282905369e-06
43099,1.6990394291785694e-09
43100,1.861661974697053e-08
43104,5.741201483853646e-09
43109,4.8336503163841226e-09
43110,2.7987480913729986e-07
43111,6.522554376796983e-09
43113,7.841089144644805e-08
43116,2.9013443006930063e-07
43117,9.236283471073612e-09
43119,6.610087330630971e-08
43123,3.129432529478274e-09
43126,1.0405328422371465e-08
43129,8.008925936252264e-09
43130,1.0922390344665363e-08
43133,7.444830585676519e-09
43135,1.407576844756663e-09
43138,9.020587405401831e-09
43141,7.56972209434217e-09
43145,1.1143044300879055e-07
43146,1.2608382313933178e-08
43147,4.9442966784726624e-08
43149,4.072952874148191e-08
43152,6.618162703613143e-05
43154,6.421511983260892e-09
43155,1.4656739454933716e-08
43156,1.1756540401684752e-08
43157,2.131323411527793e-06
43158,4.609166930989471e-09
43160,0.02007492255609917
43163,4.569850811975589e-08
43164,6.604831671248516e-07
43165,1.0505171864940886e-07
43167,1.083919406604648e-08
43168,1.1943428050723687e-08
43170,5.89861137583141e-09
43174,8.269835199817436e-09
43177,4.3597551581075284e-09
43180,8.15198683604112e-09
43183,1.5719485373397686e-09
43184,1.007239302917826e-08
43189,3.9605932955987214e-08
43194,5.050241384670169e-06
43196,4.6535490088892214e-08
43203,5.122797422949875e-09
43206,4.28826813069334e-09
43210,5.337591374261151e-09
43211,3.476275020872279e-09
43213,2.0218191464876883e-07
43219,1.0962508456095488e-07
43225,2.643156143750682e-09
43229,5.6085164321458405e-09
43231,1.3285312918031614e-08
43235,5.797052307964561e-09
43237,7.328045129110906e-09
43238,1.3974532431809574e-08
43241,3.2425682697580003e-09
43244,1.4946933288613318e-08
43245,9.814190528622122e-10
43248,4.269321324907435e-08
43249,2.2361396361205062e-08
43250,3.010700521475334e-08
43253,5.5042020033259765e-09
43255,3.718042668664216e-09
43259,5.463186292559847e-09
43261,2.994499759440282e-08
43263,1.444714024590852e-08
43264,6.399758383904434e-09
43265,1.299370483431693e-08
43266,1.9829672813501432e-08
43267,4.546962096847153e-08
43272,1.4580135146862127e-08
43275,7.491402050084365e-09
43278,1.2669560972083728e-06
43279,2.4926639145678524e-09
43283,1.6234018039402015e-08
43286,2.143188628985852e-09
43289,3.6521671345318447e-09
43290,1.2341238246058033e-08
43292,5.037307860262424e-07
43293,6.803822430674728e-09
43294,2.0389145031673694e-09
43295,6.817946098486083e-09
43298,1.8812935554542992e-09
43299,4.357216207000053e-06
43300,8.727002977530243e-09
43301,3.3291277989442746e-08
43307,1.3414838143867399e-08
43310,9.545234769971374e-09
43312,7.465020446747263e-09
43314,4.026798147407806e-06
43317,4.910682302227321e-08
43319,5.031333644439358e-08
43323,1.8887910647657807e-08
43324,1.2803840800468274e-08
43326,9.874851247908168e-09
43333,5.456688262417467e-07
43339,0.0004183900107390298
43347,5.236114168901507e-08
43348,2.465895118720305e-09
43349,6.026840639091184e-06
43351,1.7764562713289968e-09
43352,0.00033932732388032257
43358,4.199468183846857e-06
43362,2.9590402622681906e-06
43365,1.8983877192278473e-06
43366,2.116118016115343e-06
43367,3.865000132362495e-09
43369,9.09695521008916e-09
43370,1.6757335975999027e-08
43376,9.2940866683469e-09
43377,1.4242232131624247e-08
43378,6.92494073005857e-10
43388,6.024095219300066e-09
43389,6.517513154854345e-09
43390,2.6752125002992833e-08
43402,2.764105243481987e-08
43403,8.774597123833732e-10
43404,1.763746532773421e-08
43405,6.642652765768202e-05
43406,1.331778584872317e-07
43407,5.550462450500754e-09
43408,4.149297889538542e-09
43413,4.456029762251524e-06
43416,3.141860790920074e-08
43419,7.689836806854514e-09
43424,6.756908674524562e-09
43425,1.0122245626102864e-08
43428,8.580295395500923e-10
43432,6.796178645433212e-09
43433,1.0015112061141143e-08
43436,1.2581549818576237e-08
43439,9.579071213288766e-09
43440,6.359897460885147e-09
43441,0.04766331871445137
43445,4.3883137045964235e-09
43448,4.072367847275667e-09
43450,9.526255267478353e-09
43462,8.145628852523816e-07
43463,0.0080250719755458
43467,2.7901184641543345e-08
43472,4.471644987517777e-07
43473,9.142841013354e-09
43475,3.959290047647893e-09
43476,1.5568474572990204e-08
43479,5.210560204978355e-09
43480,3.363664232582853e-08
43481,0.036836614566746105
43484,5.419138484303392e-07
43487,1.1969033569552073e-09
43492,5.306333423598369e-09
43493,9.829798790546466e-08
43494,0.1258206300241463
43495,1.1694822891388801e-08
43500,6.6223387373282665e-09
43501,9.673848094177504e-09
43504,5.638727679770684e-09
43507,1.4487973271787482e-08
43512,2.9563275911699906e-08
43515,1.8872734332330943e-08
43518,1.874677659000162e-09
43519,3.508121724576931e-05
43521,4.686005469642191e-09
43523,9.723499349433696e-08
43527,1.4688179157622349e-08
43529,2.7107881080135075e-09
43531,6.05167144305525e-08
43532,1.0340749724331754e-08
43534,0.00038498760607457377
43539,3.6178611553959736e-07
43541,5.677606732848273e-09
43544,0.05060804933453969
43545,3.6585080665553957e-09
43546,1.720151676741375e-09
43549,7.345708571879119e-09
43554,4.830532171010666e-09
43555,1.7078999455974233e-09
43556,3.3161265099927102e-09
43557,6.739863756528572e-09
43559,5.031333644439358e-08
43561,2.0314059131060403e-09
43563,2.4137368061265622e-09
43565,3.774078458223954e-09
43566,2.9937848128472865e-09
43567,1.0685077935439549e-08
43568,5.122064377486296e-09
43571,2.7533801975462724e-09
43572,2.9751365668426625e-07
43573,1.3565862695130988e-06
43576,6.827281557620837e-08
43577,7.018137245528091e-09
43585,5.6245285563000005e-09
43588,3.5484627364559477e-09
43589,2.453451468482137e-09
43591,6.163292464716787e-08
43594,2.8762423974995305e-09
43596,2.766149005791361e-09
43597,1.4409606083219291e-08
43598,2.592356761449425e-09
43599,5.419621060336067e-09
43605,7.186740268936533e-08
43606,1.704284666390229e-08
43607,9.870824561766334e-09
43608,9.169420937162783e-05
43609,4.163504903486445e-09
43612,5.669109206982409e-09
43613,1.7264664453298506e-09
43617,3.842018598708206e-09
43618,5.118444075924064e-09
43621,1.5705777705494383e-09
43623,5.525735608888481e-08
43627,7.265058511470681e-09
43628,3.89670751360575e-09
43629,2.1531032811998677e-09
43630,7.722373749452021e-09
43632,7.4340702766813e-08
43635,4.7573636777122695e-09
43636,5.412019320252918e-09
43637,1.1874490752667144e-08
43644,4.5035146282509e-09
43645,6.923665656124537e-09
43646,1.6599579317263097e-08
43648,8.547071905625103e-08
43649,9.85503321901566e-09
43654,1.2382262316704442e-08
43655,9.077196998049393e-09
43662,5.442445427265452e-08
43666,3.4295852219033365e-09
43669,1.4292782004359714e-06
43671,8.907920189716365e-09
43673,7.322192587720721e-08
43676,8.25507146441854e-07
43677,1.041915592218544e-09
43679,9.165505565366764e-09
43682,8.924424871370787e-09
43683,1.1733132825561725e-08
43684,1.4288674614665643e-07
43692,8.555847588612201e-09
43693,5.340615017206238e-08
43697,7.612049497654415e-09
43704,5.523567880635663e-09
43708,2.960542094854927e-08
43714,6.211904542114031e-09
43715,3.620415520168737e-08
43718,1.7078537947819388e-07
43719,4.4840986414152175e-09
43721,5.363065999244012e-08
43725,8.840938473921659e-09
43728,2.02803322041129e-06
43729,1.6285321619820028e-08
43732,7.924970806546013e-08
43735,6.91374504553787e-09
43737,1.0358347996498416e-08
43745,7.79583043234073e-09
43748,3.915915004948722e-09
43750,4.772807264771472e-09
43752,3.2465550810200663e-09
43753,1.3118114172078668e-08
43754,1.835862976990589e-08
43757,8.563890783571326e-09
43759,3.0489120582178216e-09
43760,8.443048185090495e-07
43761,5.47745149312811e-09
43763,2.803484446119376e-09
43764,0.9421350083881525
43769,5.7582382866591914e-09
43772,5.4540306045511405e-09
43776,4.117392804325331e-09
43783,6.010170479430633e-09
43786,5.651860415878234e-09
43787,5.634370550252942e-09
43794,1.3624140720899529e-08
43796,4.323204429843777e-09
43799,3.074060715087678e-09
43801,5.751928616371592e-09
43802,1.59694427808622e-08
43806,3.195511524852812e-08
43807,4.250201521109181e-08
43813,0.8456697331359003
43815,1.557549122268345e-07
43818,1.8809068125524572e-07
43822,9.967819521320371e-09
43828,4.7752707155969065e-09
43831,1.451028035165409e-09
43839,1.9487488716431294e-09
43842,6.829618215915098e-08
43843,3.3833855909232273e-09
43844,2.9297196935033295e-08
43846,0.0003449850497494103
43847,8.98304065571307e-09
43850,6.063809406247323e-09
43851,2.9770563141565676e-09
43854,1.1174458828208004e-05
43855,1.2509509720707871e-08
43860,2.9524854076519635e-09
43862,1.4779599571982955e-08
43863,1.51164618494553e-08
43864,3.290689275980315e-08
43868,2.0934516449629567e-07
43870,6.757026736663833e-08
43872,1.7103714223833324e-08
43875,5.851289643804395e-09
43879,1.2309275757814667e-07
43880,4.9939348986005955e-09
43883,1.5081148548546652e-08
43887,1.0418794786695349e-08
43888,1.3004947930991266e-08
43889,1.8085399421835965e-08
43893,1.0786405547751605e-08
43896,6.139626304269528e-08
43897,8.754883324624646e-07
43901,6.7050344484888905e-09
43902,7.758836892250402e-09
43903,9.40811838962566e-09
43905,1.0190474720598178e-06
43908,1.611167439319526e-08
43909,1.4170209036632975e-07
43910,1.0660650720798229e-08
43911,5.048040489567664e-09
43912,1.7186527250039362e-09
43915,4.699407167629286e-08
43916,6.530558533126682e-10
43920,2.9824494331343858e-09
43923,2.3037862713638704e-09
43925,5.931527701549957e-08
43929,9.230955264553371e-09
43931,1.2226502914177975e-08
43935,0.007144087971626751
43936,3.94409762202719e-08
43938,4.718581235475681e-07
43940,8.808261721074976e-09
43941,1.6305125744226184e-07
43944,2.9382724973634077e-09
43946,3.278272590782413e-09
43947,1.5372211776022332e-08
43948,1.801665541582918e-08
43949,1.5320600112597814e-08
43952,8.26822784114837e-09
43953,1.7808358464362313e-08
43958,3.1262112862884665e-09
43963,1.300586237420629e-09
43965,2.607000195516969e-08
43968,9.826993533609469e-08
43969,1.3022594577352711e-08
43971,4.121243170055299e-07
43977,2.1949370129900523e-09
43992,2.533162629930377e-09
43999,3.74173146493729e-09
44000,2.2542541848711768e-08
44003,5.864847430920306e-09
44004,2.4603713032395504e-08
44005,2.1388480059685158e-08
44006,2.6952194999767133e-08
44007,3.869958598503176e-07
44008,3.2750464737159395e-08
44014,2.4185836469656898e-06
44017,2.3598195073496963e-09
44018,0.0005381575301189486
44019,3.472958533017632e-08
44025,1.2899481949853234e-08
44029,2.456882516300169e-09
44030,4.746082537898799e-09
44034,5.576574709778831e-09
44036,6.262177912500148e-07
44043,5.1518754749844585e-06
44046,4.247052546914884e-09
44048,9.227277710327775e-09
44052,8.385409085038358e-06
44059,4.1367068850347934e-08
44061,3.2432246349341618e-09
44062,6.740476607271848e-09
44064,4.565877310733876e-09
44065,9.840745848210495e-09
44066,2.5260550352717886e-09
44067,9.971238636074234e-09
44070,2.1702796743229172e-08
44072,2.6664503950746396e-09
44075,2.2980415243258007e-08
44080,1.4811515845944283e-08
44081,1.146578159150367e-08
44083,1.2559367723360537e-08
44087,8.246141959255178e-08
44088,2.4750108591958982e-08
44090,6.106422636503252e-09
44093,4.278146420408177e-09
44095,2.3224577396246917e-09
44097,9.11712395582919e-09
44098,4.6496904031710995e-09
44108,5.417158018606333e-09
44109,2.697004492161942e-05
44112,1.4988411505256666e-09
44115,5.94345065490795e-09
44118,3.2834244488409008e-09
44119,5.0157849307351754e-09
44120,5.72848739325129e-09
44121,6.122743290960491e-09
44122,2.7784533514224875e-08
44125,3.120391053435357e-08
44126,6.643141627854606e-09
44129,2.6375154164704212e-09
44134,1.0314572439644692e-09
44136,7.232654119509976e-09
44138,0.5098798050339193
44140,6.992845145942859e-09
44142,1.533736631468815e-08
44147,1.1125796352166664e-08
44157,7.490921795204643e-08
44159,5.708281438883628e-09
44162,2.3757611426989386e-06
44163,1.254430892687237e-08
44164,5.164835547072708e-07
44165,1.94589161439733e-08
44169,1.6718429973391607e-08
44170,1.0141106153555685e-08
44173,9.57783269986102e-09
44175,1.3527865970477379e-08
44181,1.034583168035671e-06
44184,8.819449024988068e-09
44185,1.1018260444204997e-08
44190,4.004426782036214e-09
44191,6.987326801105624e-09
44194,9.225402780791972e-09
44195,1.0431964887401263e-09
44200,1.1090436357275847e-08
44201,7.306592159280075e-09
44202,8.028960697326796e-09
44208,7.969899549244039e-08
44210,3.365142816649939e-09
44211,7.319516562503284e-09
44212,4.838299430883527e-09
44214,7.881428936411919e-09
44215,2.6933011922424502e-05
44218,7.473113042971331e-07
44223,1.2485460284662187e-08
44224,5.911388388420204e-06
44226,1.869891919042076e-07
44231,1.9223613639594323e-08
44232,1.7011610244153586e-08
44233,7.208523854097439e-08
44234,4.527050653559175e-08
44236,5.588010461636909e-08
44237,3.5071753001169654e-09
44242,6.181190769487504e-07
44245,1.588841546918874e-09
44249,9.121975751046103e-09
44253,5.780136316276061e-09
44259,8.145852576377273e-09
44260,2.097298931542747e-09
44261,1.497749332735342e-09
44262,0.8265755175330869
44263,7.034174173350919e-09
44266,4.048622553119111e-09
44267,1.45332024178758e-07
44269,1.2351399252152638e-08
44273,1.3146969776306732e-08
44277,1.0121029499270436e-08
44279,2.48830584132216e-07
44282,1.4414603767530843e-07
44283,6.633018427755929e-09
44287,6.7164279722000945e-09
44288,1.4580416689330782e-08
44291,2.367734872608424e-08
44299,1.9966490432987792e-06
44300,9.929363589348985e-09
